title:right, start timestamp:1638427531.213208, stop timestamp:1638427536.273771, headset type:EPOCX, headset serial:E202044C, headset firmware:710, channels:55, sampling rate:128, samples:649       , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1638427531.502003,122.000000,0.000000,4179.743652,4264.487305,4075.000000,4119.487305,4261.794922,4282.692383,4270.384766,4352.820313,4323.974121,4245.384766,4392.948730,4257.307617,4421.666504,4365.384766,2304.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.509810,123.000000,0.000000,4184.102539,4274.615234,4078.076904,4123.589844,4259.102539,4282.436035,4270.256348,4369.102539,4338.077148,4252.436035,4402.179688,4264.487305,4419.230957,4372.692383,886.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.517519,124.000000,0.000000,4179.487305,4281.410156,4074.487061,4119.871582,4258.205078,4285.897461,4277.563965,4384.615234,4345.641113,4248.717773,4410.256348,4267.051270,4417.948730,4375.128418,2725.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.525426,125.000000,0.000000,4184.358887,4284.743652,4081.025635,4128.846191,4263.333496,4293.461426,4285.256348,4384.615234,4344.102539,4252.436035,4416.282227,4269.487305,4426.538574,4381.538574,3398.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.533234,126.000000,0.000000,4201.410156,4296.922852,4097.307617,4155.384766,4273.717773,4303.333496,4293.974121,4377.051270,4344.743652,4266.922852,4428.589844,4288.717773,4440.512695,4383.589844,2304.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.541042,127.000000,0.000000,4208.205078,4305.128418,4106.538574,4160.512695,4274.487305,4307.307617,4301.538574,4365.256348,4339.102539,4261.153809,4430.384766,4299.102539,4439.615234,4387.051270,4.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.548750,0.000000,0.000000,4200.897461,4296.410156,4102.179688,4141.794922,4266.538574,4299.102539,4298.077148,4342.563965,4322.563965,4245.897461,4418.077148,4281.666504,4431.282227,4385.641113,2172.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.556658,1.000000,0.000000,4199.487305,4296.025879,4093.076904,4137.692383,4263.974121,4293.846191,4288.974121,4330.000000,4321.922852,4251.922852,4417.563965,4268.205078,4433.077148,4375.000000,2498.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,1.000000,66.666664,4.000000,4.000000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,2.000000
1638427531.564466,2.000000,0.000000,4205.897461,4298.333496,4091.281982,4143.333496,4264.615234,4293.333496,4284.358887,4335.512695,4325.512695,4258.846191,4419.102539,4269.358887,4434.102539,4380.897461,1798.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
1638427531.572274,3.000000,0.000000,4197.820313,4286.282227,4086.410156,4140.769043,4260.769043,4292.436035,4287.051270,4334.871582,4314.615234,4250.128418,4407.179688,4263.846191,4426.410156,4375.641113,2411.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,83.333336,,,,,,,,,,,,,,,,
