,EEG.AF3delta,EEG.AF3theta,EEG.AF3alpha,EEG.AF3beta,EEG.F7delta,EEG.F7theta,EEG.F7alpha,EEG.F7beta,EEG.F3delta,EEG.F3theta,EEG.F3alpha,EEG.F3beta,EEG.FC5delta,EEG.FC5theta,EEG.FC5alpha,EEG.FC5beta,EEG.T7delta,EEG.T7theta,EEG.T7alpha,EEG.T7beta,EEG.P7delta,EEG.P7theta,EEG.P7alpha,EEG.P7beta,EEG.O1delta,EEG.O1theta,EEG.O1alpha,EEG.O1beta,EEG.O2delta,EEG.O2theta,EEG.O2alpha,EEG.O2beta,EEG.P8delta,EEG.P8theta,EEG.P8alpha,EEG.P8beta,EEG.T8delta,EEG.T8theta,EEG.T8alpha,EEG.T8beta,EEG.FC6delta,EEG.FC6theta,EEG.FC6alpha,EEG.FC6beta,EEG.F4delta,EEG.F4theta,EEG.F4alpha,EEG.F4beta,EEG.F8delta,EEG.F8theta,EEG.F8alpha,EEG.F8beta,EEG.AF4delta,EEG.AF4theta,EEG.AF4alpha,EEG.AF4beta
0,0.1729745257831224,0.08642239454992759,0.11256239492777517,0.29858814251869426,0.3535585533574127,0.040352822957212625,0.1197402745092962,0.2090028973001275,0.18366975867558655,0.1132817826587369,0.09571910920369428,0.20744227286493372,0.34058541613535753,0.0508994185616758,0.10293522558343171,0.23105440167856003,0.20288717002829287,0.019276537421084736,0.18537927327467538,0.28239122574532943,0.19918317087350765,0.02002659372550128,0.22094603766590268,0.1727946751986945,0.1787538801567515,0.08497170608676179,0.2460876279639057,0.08656408112858907,0.06623961546843203,0.15411701188564722,0.19629346385241175,0.17431488705994144,0.12283058475758556,0.10257514757856542,0.11655662984083046,0.2741276395217017,0.0865870598912588,0.09678024950527334,0.10970305743198189,0.3204224597959729,0.1686351031539159,0.106831296781368,0.09209901474834266,0.25626829730764117,0.15884011209221485,0.12398899138504549,0.112588575403354,0.2382923043950628,0.20961417515099612,0.0784517671542182,0.09818518189247369,0.2399381258917932,0.17017445304662107,0.07236431131125744,0.09096023756253618,0.2691396027522072
1,0.27241126765825174,0.0935250950891815,0.1158729021065875,0.17307733356881616,0.3012538129874869,0.05317664739061628,0.11218098236084609,0.14650704007408283,0.3532938210965898,0.05247690235143136,0.13940090275178535,0.1267860107183307,0.37002253371627947,0.05017187052362187,0.10521684475195504,0.10818817271075051,0.3595589554468314,0.07718684150018813,0.08763624330928209,0.17832931706596342,0.192287679247004,0.06151524614265411,0.26777980198937423,0.21336381112200076,0.3114706625265593,0.03385032305868992,0.22179730283275317,0.13934321791149795,0.20932203314382758,0.057570859469910175,0.25866407425351545,0.20491675804707055,0.2012396248555462,0.03966463764048954,0.2515225014116408,0.24856292737836225,0.24082934809637283,0.042731449782316445,0.26089771312135845,0.19744041859229983,0.16155245352550224,0.07020545842714573,0.19895835320497895,0.25692035301703875,0.3021878255086897,0.06477257161364379,0.16567016889580297,0.14440900605174903,0.17774909232147693,0.0989753747522441,0.19596939070121916,0.22824235561686534,0.14435037180195806,0.09430124626476633,0.17721096175656953,0.24286977283587963
2,0.23771572244426456,0.19563363837914088,0.09471135064829,0.1479149373127739,0.24433344496852197,0.2251801929145265,0.047614730144935606,0.17837982049270162,0.1805512464675555,0.23097915748086725,0.17908942043442438,0.22264239161685254,0.1419585567657985,0.2538705397101387,0.10851768846458944,0.24898569604566934,0.035639532771463256,0.10889346099563658,0.11188866155418177,0.5534406530215139,0.17774358274246735,0.024245186822524325,0.4377295836727127,0.21928546767936793,0.29865494499383427,0.030016516888673538,0.3022545731916852,0.15768857776862583,0.35003449564610795,0.043631882760532814,0.19072983652026354,0.13973708286553696,0.27953098103476126,0.058511377887721885,0.21374333519150446,0.179170594772935,0.31522449176362444,0.10192108236435454,0.045895980908521,0.24914047862433836,0.28853900987777326,0.14270509001988915,0.11198337112259667,0.1500420804410291,0.25678953808636673,0.17339092532355396,0.16473265334568082,0.16382387673963467,0.3822704545627484,0.10707795919877368,0.03817844694957928,0.08353994140023746,0.1811630695203341,0.1521766721611992,0.08818981818668456,0.18077282657152638
3,0.22119245846755262,0.08340043318301393,0.2733416725283439,0.17956288142978508,0.16392800798220217,0.030964090658740156,0.3312506508335462,0.1879791468629323,0.2885391363647113,0.043213684854395557,0.24194548387623405,0.18362735290944407,0.1853521643081675,0.032733875104390096,0.29230683013329517,0.23864855404369117,0.21353872644563449,0.1009229310802818,0.20731020037196557,0.14721885951226793,0.04415683262335539,0.08512717202676527,0.3102901303459904,0.17117596467494497,0.11443393752966276,0.06422838782101799,0.3006256668081231,0.19612712651309275,0.2575685488970089,0.05254153495884944,0.2609311807848949,0.2631997923955978,0.09349211041377009,0.06001708421391323,0.3627677397567818,0.30063673811647523,0.12038711581447527,0.03303898513877618,0.3848445072850226,0.22968034732318401,0.15575650373116065,0.05335123795077126,0.3852724489048164,0.1806004027935731,0.26242570211830935,0.07455446138718218,0.2782235436825752,0.1971481810674797,0.14589313687487604,0.037784168876234495,0.34715046076015665,0.17261557430016503,0.26920192425962614,0.04436224766491414,0.14009017047129188,0.12236902750435812
4,0.30845626481996785,0.0867090281053166,0.18752853364539915,0.2134743464174986,0.2490977541173271,0.13998246205317064,0.10252012835101099,0.12083650568671403,0.4150105786405309,0.14886871159251291,0.21663014555086463,0.0889397211317355,0.3405182727264216,0.08446594803616105,0.19604295393378257,0.11688060076064048,0.26658718450450186,0.07707664477279799,0.13760183855983107,0.19375389634399126,0.3248125316446147,0.20652443625146655,0.11850385161727396,0.09528483348750266,0.481642319835398,0.17846907564936346,0.053510339722769806,0.10251416170774352,0.3651528987089392,0.08480600844392465,0.09196923259031713,0.09359121459918865,0.3264792763915248,0.11821219342087502,0.15779901178372815,0.11765047273618952,0.3047206094288056,0.1583707277101515,0.14526904448479958,0.09196132479728605,0.3695204151683009,0.11948771807814977,0.1412150191479698,0.08061114267008193,0.3882390342161286,0.15063352529658877,0.19707573843851303,0.09488055608355184,0.34032572865592053,0.1271439301565927,0.15643335531688937,0.08777103769240714,0.27174968386791715,0.06249552696449932,0.15007145941141165,0.17857409340523628
