Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1638427531,95,0,4204.487305,4291.538574,4086.923096,4145.128418,4263.589844,4284.230957,4263.077148,4323.333496,4303.461426,4237.307617,4401.794922,4265.897461,4431.153809,4383.717773,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,96,0,4222.307617,4320.512695,4100.256348,4156.666504,4273.333496,4286.153809,4269.743652,4341.153809,4330.641113,4264.102539,4426.666504,4294.487305,4448.974121,4386.794922,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,97,0,4222.179688,4330.512695,4109.743652,4164.487305,4281.538574,4291.153809,4274.871582,4346.025879,4339.743652,4274.487305,4432.179688,4304.487305,4454.615234,4393.205078,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,98,0,4213.205078,4317.436035,4108.461426,4170.128418,4278.461426,4295.769043,4275.641113,4341.410156,4332.563965,4275.128418,4429.615234,4300.512695,4447.436035,4383.077148,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,99,0,4215.897461,4308.974121,4105.769043,4172.307617,4273.717773,4293.974121,4276.666504,4350.384766,4337.05127,4274.487305,4432.94873,4300.384766,4448.846191,4382.307617,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,100,0,4216.410156,4313.205078,4103.333496,4166.538574,4273.717773,4289.358887,4282.436035,4367.820313,4349.743652,4276.282227,4432.179688,4302.436035,4457.436035,4386.922852,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,101,0,4210.256348,4314.487305,4100.897461,4160.641113,4268.589844,4286.410156,4282.05127,4373.461426,4351.282227,4278.974121,4429.743652,4303.077148,4454.743652,4385,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,102,0,4208.717773,4302.94873,4100,4153.077148,4261.666504,4281.025879,4268.589844,4361.538574,4338.077148,4268.717773,4421.538574,4296.410156,4440,4388.974121,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,103,0,4200.641113,4294.358887,4087.307617,4142.05127,4260.512695,4275.256348,4258.333496,4343.077148,4322.94873,4250.641113,4404.358887,4278.461426,4427.05127,4379.358887,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,104,0,4191.666504,4294.358887,4077.307617,4135.256348,4254.102539,4276.153809,4263.077148,4338.333496,4314.230957,4242.94873,4397.179688,4260.769043,4426.153809,4373.717773,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,105,0,4191.794922,4283.846191,4078.589844,4136.538574,4248.205078,4280.128418,4269.358887,4339.743652,4310.769043,4241.282227,4397.436035,4254.871582,4431.922852,4376.922852,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,106,0,4193.717773,4277.563965,4076.281982,4139.615234,4258.717773,4285.897461,4269.230957,4329.230957,4309.358887,4237.05127,4393.717773,4256.410156,4431.282227,4372.94873,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,107,0,4190.769043,4282.563965,4076.538574,4132.307617,4265.384766,4293.974121,4273.077148,4317.179688,4301.666504,4231.410156,4385.769043,4251.282227,4417.307617,4375.128418,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,108,0,4184.487305,4280.897461,4076.923096,4128.717773,4260.769043,4297.94873,4279.615234,4312.436035,4291.922852,4226.153809,4377.563965,4244.487305,4406.410156,4370.384766,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,109,0,4183.974121,4274.102539,4076.666748,4131.538574,4263.077148,4291.794922,4275.769043,4312.563965,4290.512695,4223.974121,4375.256348,4244.615234,4409.102539,4370,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,110,0,4191.538574,4279.871582,4083.846191,4139.230957,4267.436035,4291.410156,4272.179688,4326.794922,4304.358887,4230.384766,4388.717773,4256.282227,4418.077148,4380,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,111,0,4198.077148,4288.077148,4088.974365,4150,4265.641113,4298.077148,4275.769043,4346.153809,4324.743652,4243.846191,4408.461426,4269.871582,4420.897461,4378.461426,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,112,0,4200.769043,4287.692383,4088.461426,4145.769043,4261.666504,4289.358887,4270.384766,4351.153809,4332.94873,4252.94873,4410.512695,4270,4419.102539,4381.794922,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,113,0,4205.256348,4298.974121,4089.230713,4140.256348,4262.436035,4285.128418,4271.025879,4363.846191,4345.384766,4269.358887,4417.179688,4279.615234,4435.384766,4384.230957,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,114,0,4212.692383,4313.974121,4102.692383,4151.922852,4266.666504,4294.102539,4290.512695,4394.358887,4370.512695,4293.077148,4445.384766,4309.102539,4460.384766,4389.230957,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,115,0,4211.538574,4308.846191,4109.358887,4159.871582,4264.615234,4290,4293.589844,4395.384766,4373.717773,4296.025879,4454.230957,4310,4461.794922,4395.512695,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,116,0,4197.692383,4293.077148,4089.871826,4148.333496,4261.922852,4282.692383,4276.410156,4365.897461,4352.179688,4282.179688,4431.538574,4280.384766,4446.410156,4378.717773,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,117,0,4190.769043,4286.538574,4083.461426,4134.871582,4261.282227,4294.230957,4278.974121,4355.128418,4338.717773,4271.025879,4412.179688,4271.410156,4437.436035,4373.717773,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,118,0,4185.128418,4277.820313,4082.179443,4124.743652,4253.717773,4298.717773,4285.256348,4341.282227,4321.922852,4252.94873,4397.307617,4262.05127,4422.05127,4376.282227,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,119,0,4173.717773,4266.538574,4069.743652,4116.538574,4246.922852,4285.769043,4271.025879,4308.077148,4294.487305,4232.179688,4382.307617,4236.410156,4403.461426,4366.794922,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,120,0,4173.589844,4269.102539,4072.307617,4117.692383,4254.230957,4282.94873,4267.563965,4307.820313,4291.538574,4228.205078,4386.153809,4237.05127,4408.205078,4371.153809,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427531,121,0,4176.538574,4267.436035,4075.384521,4117.179688,4263.333496,4285.384766,4273.077148,4335.128418,4308.717773,4235.256348,4392.563965,4252.05127,4419.358887,4368.717773,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,122,0,4179.743652,4264.487305,4075,4119.487305,4261.794922,4282.692383,4270.384766,4352.820313,4323.974121,4245.384766,4392.94873,4257.307617,4421.666504,4365.384766,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,123,0,4184.102539,4274.615234,4078.076904,4123.589844,4259.102539,4282.436035,4270.256348,4369.102539,4338.077148,4252.436035,4402.179688,4264.487305,4419.230957,4372.692383,886,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,124,0,4179.487305,4281.410156,4074.487061,4119.871582,4258.205078,4285.897461,4277.563965,4384.615234,4345.641113,4248.717773,4410.256348,4267.05127,4417.94873,4375.128418,2725,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,125,0,4184.358887,4284.743652,4081.025635,4128.846191,4263.333496,4293.461426,4285.256348,4384.615234,4344.102539,4252.436035,4416.282227,4269.487305,4426.538574,4381.538574,3398,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,126,0,4201.410156,4296.922852,4097.307617,4155.384766,4273.717773,4303.333496,4293.974121,4377.05127,4344.743652,4266.922852,4428.589844,4288.717773,4440.512695,4383.589844,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,127,0,4208.205078,4305.128418,4106.538574,4160.512695,4274.487305,4307.307617,4301.538574,4365.256348,4339.102539,4261.153809,4430.384766,4299.102539,4439.615234,4387.05127,4,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,0,0,4200.897461,4296.410156,4102.179688,4141.794922,4266.538574,4299.102539,4298.077148,4342.563965,4322.563965,4245.897461,4418.077148,4281.666504,4431.282227,4385.641113,2172,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,1,0,4199.487305,4296.025879,4093.076904,4137.692383,4263.974121,4293.846191,4288.974121,4330,4321.922852,4251.922852,4417.563965,4268.205078,4433.077148,4375,2498,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,1,66.666664,4,4,3,3,4,4,4,4,4,4,4,3,4,2
1638427532,2,0,4205.897461,4298.333496,4091.281982,4143.333496,4264.615234,4293.333496,4284.358887,4335.512695,4325.512695,4258.846191,4419.102539,4269.358887,4434.102539,4380.897461,1798,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,3,0,4197.820313,4286.282227,4086.410156,4140.769043,4260.769043,4292.436035,4287.05127,4334.871582,4314.615234,4250.128418,4407.179688,4263.846191,4426.410156,4375.641113,2411,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,4,0,4188.589844,4275.769043,4080.384521,4135.641113,4254.871582,4292.563965,4292.05127,4336.282227,4312.94873,4242.179688,4408.461426,4259.230957,4420.256348,4367.05127,2349,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,5,0,4192.05127,4275.256348,4077.435791,4128.461426,4248.205078,4285.769043,4284.358887,4349.487305,4326.794922,4247.179688,4420.128418,4262.563965,4422.436035,4378.077148,2384,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,6,0,4191.025879,4277.94873,4070.897461,4121.794922,4242.820313,4276.282227,4272.436035,4350.641113,4335.256348,4256.410156,4418.461426,4260.769043,4427.563965,4377.179688,2301,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,7,0,4187.563965,4280.384766,4074.358887,4120.641113,4245.256348,4279.615234,4275.641113,4344.358887,4331.922852,4255.769043,4412.820313,4257.05127,4425.512695,4378.974121,2413,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,8,0,4188.461426,4282.307617,4079.487061,4126.538574,4255.384766,4292.05127,4284.230957,4347.692383,4330.128418,4252.307617,4413.461426,4258.205078,4420.256348,4384.615234,2338,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,9,0,4191.282227,4279.871582,4082.307617,4135.256348,4264.358887,4297.05127,4285.512695,4348.589844,4331.538574,4257.820313,4415.769043,4264.743652,4425.641113,4382.692383,2304,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,10,0,4194.102539,4283.205078,4092.94873,4141.922852,4264.743652,4294.743652,4289.487305,4347.179688,4337.820313,4263.461426,4422.05127,4272.820313,4436.282227,4387.692383,2289,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,11,0,4195.384766,4295.641113,4092.05127,4142.692383,4264.230957,4295.256348,4297.820313,4357.05127,4346.794922,4263.461426,4428.846191,4276.666504,4433.461426,4382.563965,865,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,12,0,4195.512695,4291.282227,4085.769287,4139.871582,4265.769043,4296.153809,4301.153809,4367.692383,4347.436035,4267.692383,4422.179688,4275.512695,4424.102539,4378.333496,2708,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,13,0,4191.666504,4278.846191,4085.256348,4140.256348,4263.077148,4294.743652,4298.717773,4368.846191,4345.512695,4264.358887,4411.025879,4272.820313,4416.282227,4380.128418,3385,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,14,0,4188.589844,4281.153809,4087.564209,4139.871582,4262.179688,4295.512695,4304.871582,4373.461426,4343.717773,4251.282227,4409.230957,4276.282227,4408.589844,4380.641113,2289,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,15,0,4188.461426,4285.256348,4093.205078,4131.538574,4264.487305,4298.589844,4310,4377.692383,4336.922852,4247.692383,4411.538574,4281.794922,4407.436035,4385.256348,865,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,16,0,4186.025879,4278.077148,4087.564209,4125.512695,4262.563965,4295.769043,4298.333496,4369.615234,4332.436035,4247.820313,4410.641113,4278.205078,4410.769043,4375.512695,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,17,0,4192.563965,4280.512695,4088.974365,4134.743652,4261.410156,4292.307617,4293.205078,4367.179688,4339.487305,4251.025879,4417.820313,4278.974121,4418.205078,4375,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,18,0,4200.128418,4292.179688,4097.05127,4144.871582,4265.897461,4297.563965,4302.179688,4372.563965,4343.205078,4257.692383,4428.846191,4283.974121,4425.256348,4384.102539,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,19,0,4191.538574,4289.743652,4082.692383,4137.179688,4263.717773,4296.922852,4293.589844,4357.94873,4329.615234,4251.666504,4418.205078,4271.025879,4422.179688,4378.846191,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,20,0,4190,4282.692383,4076.666748,4130.384766,4254.487305,4285.384766,4277.692383,4345.641113,4324.358887,4248.205078,4408.974121,4260.128418,4423.974121,4383.974121,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,21,0,4192.436035,4281.538574,4079.871826,4129.615234,4250.128418,4276.794922,4273.717773,4355.128418,4335.641113,4259.102539,4415.769043,4263.461426,4430.641113,4382.05127,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,22,0,4181.153809,4276.794922,4067.820557,4121.794922,4248.846191,4277.436035,4276.153809,4356.794922,4336.666504,4257.05127,4410.641113,4256.410156,4424.358887,4371.922852,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,23,0,4181.282227,4275.384766,4066.666748,4118.333496,4251.153809,4287.692383,4291.666504,4351.538574,4330.641113,4248.077148,4402.307617,4250.769043,4420.512695,4378.974121,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,24,0,4193.974121,4283.717773,4081.025635,4126.666504,4260.128418,4299.102539,4306.538574,4362.820313,4337.692383,4257.692383,4411.922852,4266.538574,4430.384766,4382.692383,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,25,0,4195.512695,4284.230957,4087.692383,4131.153809,4267.692383,4294.487305,4295.384766,4371.538574,4342.05127,4262.692383,4412.94873,4274.230957,4427.05127,4383.846191,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,26,0,4187.05127,4278.333496,4079.230713,4124.102539,4262.692383,4280.769043,4276.538574,4355.641113,4329.743652,4246.410156,4395.641113,4258.077148,4409.102539,4378.846191,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,27,0,4182.820313,4277.307617,4070.128174,4119.358887,4252.692383,4279.871582,4275.769043,4342.820313,4316.922852,4233.974121,4389.358887,4247.563965,4402.436035,4368.461426,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,28,0,4182.436035,4273.077148,4070.512939,4122.05127,4255,4289.487305,4281.410156,4348.717773,4314.615234,4233.846191,4393.589844,4248.461426,4404.615234,4371.025879,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,29,0,4178.846191,4266.410156,4068.589844,4121.282227,4257.436035,4288.333496,4276.282227,4344.615234,4314.743652,4231.666504,4391.922852,4245.256348,4402.179688,4370.128418,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,30,0,4186.282227,4274.358887,4079.102539,4124.487305,4254.871582,4282.05127,4273.846191,4336.410156,4317.307617,4231.538574,4395.897461,4252.820313,4406.025879,4375,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,31,0,4197.563965,4291.282227,4091.923096,4136.922852,4258.589844,4288.461426,4281.794922,4343.846191,4321.538574,4241.410156,4409.358887,4269.487305,4418.333496,4379.358887,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,32,0,4192.692383,4288.333496,4085.897461,4142.307617,4259.871582,4297.820313,4288.205078,4352.563965,4324.358887,4251.538574,4413.974121,4272.563965,4418.846191,4372.820313,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,33,0,4181.922852,4267.692383,4077.307617,4130.897461,4252.436035,4296.666504,4287.563965,4349.871582,4324.487305,4248.333496,4402.692383,4259.871582,4406.538574,4374.615234,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,34,0,4179.230957,4259.487305,4074.102539,4120.256348,4248.205078,4290.897461,4286.153809,4344.487305,4321.666504,4242.436035,4389.615234,4250.128418,4404.230957,4370.512695,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,35,0,4192.94873,4277.692383,4085.641113,4126.922852,4252.436035,4287.436035,4291.922852,4354.102539,4331.153809,4255,4403.333496,4267.05127,4422.94873,4374.871582,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,36,0,4211.410156,4302.179688,4100,4144.230957,4258.077148,4287.436035,4296.410156,4375.384766,4354.615234,4278.077148,4437.820313,4297.179688,4447.94873,4386.153809,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,37,0,4213.974121,4311.153809,4098.205078,4154.743652,4264.358887,4290.128418,4295.641113,4389.102539,4367.94873,4288.974121,4452.307617,4306.153809,4458.717773,4385.256348,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,38,0,4207.563965,4303.589844,4098.205078,4154.230957,4265.128418,4285.769043,4294.487305,4391.153809,4363.333496,4281.794922,4441.666504,4299.487305,4455.256348,4393.333496,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,39,0,4202.436035,4293.333496,4098.461426,4153.205078,4257.94873,4277.436035,4290.641113,4380.769043,4354.743652,4272.05127,4432.05127,4293.589844,4447.307617,4392.179688,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,40,0,4200,4295.128418,4093.974365,4147.179688,4252.820313,4278.589844,4281.666504,4358.974121,4337.436035,4262.436035,4425.128418,4284.230957,4439.487305,4385.128418,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,41,0,4198.077148,4297.179688,4090.128174,4139.871582,4254.102539,4279.871582,4269.102539,4337.179688,4313.846191,4250,4416.666504,4270,4434.230957,4385.384766,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
1638427532,42,0,4198.333496,4293.974121,4087.179443,4148.589844,4263.205078,4276.794922,4265.641113,4330.256348,4310,4247.05127,4418.974121,4266.282227,4433.846191,4375.384766,0,0,4,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,83.333336,,,,,,,,,,,,,,,,
